endTime,artistName,trackName,minPlayed,dayOfWeek,dayOfMonth,timeOfDay,date
2021-06-23 16:29:00,Oriente,Praia do Rosa - Acústico,4.275383333333334,Wednesday,23,16,2021-06-23 00:00:00
2021-06-23 16:34:00,Pineapple StormTv,Poesia Acústica - Paris,2.3629333333333333,Wednesday,23,16,2021-06-23 00:00:00
2021-06-24 02:53:00,L7NNON,Muro De Berlim (Papasessions#9),3.7560833333333337,Thursday,24,2,2021-06-24 00:00:00
2021-06-24 02:56:00,BIN,Saturno,3.1157833333333333,Thursday,24,2,2021-06-24 00:00:00
2021-06-24 02:59:00,Borges,Seu Lugar,2.714583333333333,Thursday,24,2,2021-06-24 00:00:00
2021-06-24 03:03:00,L7NNON,Probleminha Diário (Papasessions #7),4.09375,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:07:00,Altamira,Acústico Altamira #13 - Amor,4.2886,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:18:00,Pineapple StormTv,Poesia Acústica 10: Recomeçar,11.380266666666667,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:22:00,OIK,Pedaço de Mim,3.371966666666667,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:24:00,Filipe Ret,War,2.5430333333333333,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:27:00,Pineapple StormTv,Sem Graça,2.7560833333333337,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:32:00,Mãolee,MNB Quase Acústico #4 - Coisa Louca,4.616333333333333,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:36:00,L7NNON,Perdição,4.583333333333333,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:39:00,Drizzy,Altamira Session #1 - Perdendo Você,2.75,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:44:00,Pineapple StormTv,Poesia Acústica Ep. Acabou,4.5,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 03:46:00,Sodré,Só foi,2.414283333333333,Thursday,24,3,2021-06-24 00:00:00
2021-06-24 04:04:00,Pineapple StormTv,Poesia Acústica #9: Melhor Forma,9.6096,Thursday,24,4,2021-06-24 00:00:00
2021-07-03 14:11:00,Arctic Monkeys,No. 1 Party Anthem,4.052183333333334,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:14:00,Arctic Monkeys,Suck It and See,3.766433333333333,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:18:00,Arctic Monkeys,Fire And The Thud,3.958883333333333,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:21:00,Arctic Monkeys,The Bakery,2.942,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:24:00,Arctic Monkeys,Mardy Bum,2.924,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:28:00,Arctic Monkeys,Snap Out Of It,3.2171666666666665,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:31:00,Arctic Monkeys,Love is a Laserquest,3.190433333333333,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:33:00,Arctic Monkeys,Cornerstone,1.7304333333333333,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:43:00,Pineapple StormTv,Poesia Acústica 11: Nada Mudou,10.0,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:45:00,L7NNON,Muro De Berlim (Papasessions#9),2.3057333333333334,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:50:00,3030,Ogum - Acústico,4.69475,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:55:00,3030,Leis Próprias - Acústico,5.013683333333334,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 14:58:00,3030,Vai Lá - Acústico,3.3927,Saturday,3,14,2021-07-03 00:00:00
2021-07-03 15:03:00,3030,Preciso Saber - Acústico,4.956083333333334,Saturday,3,15,2021-07-03 00:00:00
2021-07-03 15:08:00,3030,Homenagem a Vida - Acústico,4.854033333333334,Saturday,3,15,2021-07-03 00:00:00
2021-07-03 15:12:00,3030,Luz em Todo Morro - Acústico,4.674133333333333,Saturday,3,15,2021-07-03 00:00:00
2021-07-03 15:13:00,3030,Trismegisto - Acústico,1.02175,Saturday,3,15,2021-07-03 00:00:00
2021-07-13 20:27:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Tuesday,13,20,2021-07-13 00:00:00
2021-07-13 20:31:00,Filipe Ret,Louco Pra Voltar - 2.0,3.99605,Tuesday,13,20,2021-07-13 00:00:00
2021-07-13 20:40:00,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,9.630316666666666,Tuesday,13,20,2021-07-13 00:00:00
2021-07-13 21:49:00,Oriente,Mandona - Acústico,2.577433333333333,Tuesday,13,21,2021-07-13 00:00:00
2021-07-14 13:18:00,Chris Cornell,"As Hope And Promise Fade - Recorded Live At Queen Elizabeth Theatre, Toronto, ON on April 20, 2011",3.7218500000000003,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:22:00,Johnny Cash,Wayfaring Stranger,3.332666666666667,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:25:00,Johnny Cash,In My Life,2.95,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:27:00,Chuck Berry,Roll Over Beethoven,2.4099999999999997,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:28:00,Colter Wall,Cowpoke,1.0562,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:29:00,Jerry Lee Lewis,Great Balls Of Fire,0.96095,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:30:00,Johnny Cash,"I Still Miss Someone - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",0.08058333333333333,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:30:00,Patsy Cline,Crazy - Single Version,0.37255000000000005,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:33:00,Johnny Cash,Wayfaring Stranger,3.332666666666667,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:35:00,Johnny Cash,I Won't Back Down,2.1366666666666663,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:36:00,Johnny Cash,Solitary Man,1.2614333333333334,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:39:00,Pink Floyd,Breathe (In the Air),2.8255666666666666,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:44:00,Deep Purple,Love Don't Mean A Thing - 2009 Digital Remaster,4.412216666666667,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:48:00,George Harrison,Let It Down - Original Guitar And Vocal / Remastered 2014,3.9304333333333332,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 13:59:00,Pink Floyd,Pigs (Three Different Ones),11.431333333333333,Wednesday,14,13,2021-07-14 00:00:00
2021-07-14 14:02:00,The Beatles,I Me Mine - Remastered 2009,2.4264333333333337,Wednesday,14,14,2021-07-14 00:00:00
2021-07-14 14:05:00,The Cure,Another Day,3.7348833333333333,Wednesday,14,14,2021-07-14 00:00:00
2021-07-14 14:40:00,Sex Pistols,Problems,1.2712,Wednesday,14,14,2021-07-14 00:00:00
2021-07-15 13:29:00,Pineapple StormTv,Eu Não Sou Tão Bom Assim,4.0421000000000005,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:33:00,Filipe Ret,Louco Pra Voltar - 2.0,3.99605,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:39:00,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,5.983183333333333,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:42:00,Luan Otten,5458,3.12715,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:45:00,Gloria Groove,A Tua Voz,3.2540833333333334,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:48:00,Alta Hits,Um Vinho e Um Nude,2.8785000000000003,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:53:00,TheFox,Complô,4.4622,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 13:57:00,MADÚ,O Jeito Que Cê Faz,4.08885,Thursday,15,13,2021-07-15 00:00:00
2021-07-15 14:01:00,Pineapple StormTv,Poesia Acústica Ep. Acabou,4.5,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:03:00,NALAH,Nós Dois,1.8032333333333335,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:06:00,BIAB,Corpo Suado,2.810166666666667,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:09:00,Catha,Drama Queen,2.8049000000000004,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:11:00,Victor Sabri,Deixa pra Lá,2.6333166666666665,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:14:00,Tainá Seabra,"Baby, Que Tal?",2.9566666666666666,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:16:00,Indy Naíse,Lírios,1.5641,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:17:00,Djonga,Procuro Alguém (prod. Coyote Beatz),1.3349333333333333,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:21:00,Djonga,Todo Errado (prod. Coyote Beatz),3.2933333333333334,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:24:00,Djonga,Procuro Alguém (prod. Coyote Beatz),3.5663833333333335,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:27:00,L7NNON,Abre a porta,2.375,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:29:00,L7NNON,Berenice (Papasessions #6) [feat. CALIFFA],2.37545,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:34:00,Nirvana,Smells Like Teen Spirit,5.032,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:39:00,Jimi Hendrix,Voodoo Child (Slight Return),5.222883333333333,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:45:00,Metallica,Enter Sandman,5.521100000000001,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:48:00,KISS,Rock And Roll All Nite,2.814,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:52:00,Fleetwood Mac,Dreams,4.240883333333334,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 14:59:00,David Bowie,Rebel Rebel - 2016 Remaster,3.6357166666666667,Thursday,15,14,2021-07-15 00:00:00
2021-07-15 15:03:00,The Romantics,What I Like About You,2.9233333333333333,Thursday,15,15,2021-07-15 00:00:00
2021-07-15 15:06:00,The Clash,Train in Vain (Stand by Me) - Remastered,3.1662166666666667,Thursday,15,15,2021-07-15 00:00:00
2021-07-15 15:09:00,Edie Brickell & New Bohemians,What I Am,3.01755,Thursday,15,15,2021-07-15 00:00:00
2021-07-15 15:10:00,Heart,Barracuda,0.9364833333333333,Thursday,15,15,2021-07-15 00:00:00
2021-07-15 15:16:00,Guns N' Roses,Sweet Child O' Mine,5.934433333333333,Thursday,15,15,2021-07-15 00:00:00
2021-07-15 15:27:00,Van Halen,Jump - 2015 Remaster,3.5484166666666668,Thursday,15,15,2021-07-15 00:00:00
2021-07-18 17:52:00,Tiago Iorc,De Todas As Coisas,0.5649833333333334,Sunday,18,17,2021-07-18 00:00:00
2021-07-18 17:56:00,Tiago Iorc,Sol Que Faltava - Ao Vivo,3.9276666666666666,Sunday,18,17,2021-07-18 00:00:00
2021-07-18 17:59:00,Tiago Iorc,Coisa Linda - Ao Vivo,3.1733166666666666,Sunday,18,17,2021-07-18 00:00:00
2021-07-18 18:02:00,Tiago Iorc,Mil Razões - Ao Vivo,3.45125,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:06:00,Tiago Iorc,Eu Errei - Ao Vivo,4.16665,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:09:00,Tiago Iorc,De Todas as Coisas - Ao Vivo,2.709616666666667,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:12:00,Tiago Iorc,Mulher - Ao Vivo,2.45065,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:12:00,The Kinks,Come On Now,0.46951666666666664,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:13:00,The Velvet Underground,Pale Blue Eyes,0.8555333333333334,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:17:00,Velvet Revolver,Slither,4.138433333333333,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:18:00,Velvet Revolver,Fall to Pieces,1.1550833333333335,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:29:00,Slipknot,Duality,2.8785666666666665,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:31:00,Korn,Here to Stay,2.4513499999999997,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:33:00,Pineapple StormTv,Poesia Acústica #9: Melhor Forma,0.32661666666666667,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:33:00,Cronixta,Deus É Mãe,1.6466500000000002,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:36:00,Djonga,Nós,3.2299833333333337,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:36:00,Djonga,Ó Quem Chega,0.09991666666666667,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:40:00,Djonga,Nós,3.2299833333333337,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:43:00,Djonga,Ó Quem Chega,3.70365,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:47:00,Djonga,Xapralá,3.8105166666666666,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:51:00,Djonga,Vírgula,0.3298,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:51:00,Djonga,Me dá a Mão,3.5069666666666666,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:55:00,Djonga,O Cara de Óculos (prod. Coyote Beatz),4.166933333333334,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 18:58:00,Djonga,Não Sei Rezar (prod. Coyote Beatz),3.0535,Sunday,18,18,2021-07-18 00:00:00
2021-07-18 19:01:00,Djonga,Oto Patamá (prod. Coyote Beatz),2.7089,Sunday,18,19,2021-07-18 00:00:00
2021-07-20 00:35:00,Norah Jones,Peace,3.8284333333333334,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 00:38:00,Norah Jones,Come Away With Me,3.309766666666667,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 00:42:00,Norah Jones,After The Fall,3.7046666666666668,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 00:46:00,Norah Jones,Heaven Above,4.2691,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 00:50:00,Norah Jones,Burn,4.653766666666667,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 00:54:00,Norah Jones,Stumble On My Way,3.8891,Tuesday,20,0,2021-07-20 00:00:00
2021-07-20 01:00:00,Norah Jones,Fleurette Africaine (African Flower),5.366433333333333,Tuesday,20,1,2021-07-20 00:00:00
2021-07-20 01:15:00,Norah Jones,Come Away With Me,0.022033333333333335,Tuesday,20,1,2021-07-20 00:00:00
2021-07-20 01:23:00,Norah Jones,After The Fall,0.017766666666666667,Tuesday,20,1,2021-07-20 00:00:00
2021-07-20 13:03:00,Gustavo Bertoni,"Old Ghosts, New Skin",4.053716666666667,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:06:00,ZAYN,Better,2.9086,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:09:00,James Bay,"Us - Recorded at Metropolis Studios, London",3.0515499999999998,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:12:00,Miley Cyrus,Angels Like You,3.2742166666666668,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:15:00,Giveon,Heartbreak Anniversary,3.306166666666667,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:19:00,Bruno Major,Old Soul,3.1111,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:23:00,Billie Eilish,Your Power,4.0982666666666665,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:26:00,Gustavo Bertoni,Be Here Now,3.652216666666667,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:29:00,Alaina Castillo,just a boy,3.0946833333333337,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:32:00,Justin Bieber,Off My Face,2.6077833333333333,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:35:00,Lana Del Rey,Let Me Love You Like A Woman,3.34435,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:38:00,John Mayer,Carry Me Away,2.652233333333333,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:43:00,Norah Jones,Were You Watching?,5.280883333333334,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:47:00,Conan Gray,Heather,3.3006666666666664,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:50:00,Sam Smith,Kids Again,3.4587999999999997,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:54:00,Niall Horan,"Lover - Recorded at Air Studios, London",3.9846,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 13:58:00,AURORA,Runaway,4.1471,Tuesday,20,13,2021-07-20 00:00:00
2021-07-20 14:02:00,Cody Simpson,golden thing,3.6550000000000002,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:05:00,Leon Bridges,Motorbike,3.1436166666666665,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:09:00,WATTS,Feels (feat. Khalid),3.6995666666666667,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:13:00,Ariana Grande,Stuck with U (with Justin Bieber),3.8080333333333334,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:16:00,John Legend,"U Move, I Move (feat. Jhene Aiko)",3.7322166666666665,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:19:00,FINNEAS,What They'll Say About Us,3.1266833333333333,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:23:00,Leah Nobel,Over the Moon,3.48135,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:25:00,Justin Bieber,Lonely (with benny blanco),2.4882833333333334,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:29:00,Travis,All Fall Down,3.458883333333333,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:32:00,Sebastian Yatra,My Only One (No Hay Nadie Más),3.304666666666667,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:36:00,Lauv,Modern Loneliness - acoustic,4.21135,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:40:00,Bryce Vine,Problems (feat. Grady),3.3847333333333336,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:43:00,Sasha Alex Sloan,Hypochondriac,3.374216666666667,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:47:00,John Legend,Conversations in the Dark,3.9570999999999996,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:50:00,Noah Cyrus,July,2.601766666666667,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:52:00,Tessa Violet,Words Ain't Enough,2.07275,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 14:55:00,Kevin Garrett,Factor In,3.4504333333333337,Tuesday,20,14,2021-07-20 00:00:00
2021-07-20 15:00:00,Yebba,Distance,4.263233333333334,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:03:00,PJ Harding,You Belong To Somebody Else,3.3190666666666666,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:07:00,Passenger,Let Her Go (Acoustic Version),4.44355,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:11:00,Ali Gatie,It's You,3.543433333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:12:00,Demi Lovato,Still Have Me,1.1309666666666667,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:13:00,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,0.5483666666666667,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:16:00,Passenger,Sword from the Stone,3.362,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:20:00,Passenger,Simple Song,3.808,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:23:00,Passenger,The Way That I Love You - single version,2.6626833333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:27:00,Passenger,Let Her Go (Acoustic Version),4.44355,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:30:00,Passenger,Sword from the Stone - Gingerbread Mix,2.8156666666666665,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:33:00,Passenger,London in the Spring - Acoustic,2.934883333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:36:00,Passenger,Remember to Forget,3.644433333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:40:00,Passenger,Simple Song,3.808,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:45:00,Passenger,Survivors - Acoustic,4.483583333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:48:00,Passenger,Hell Or High Water,3.6744666666666665,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:52:00,Passenger,A Song for the Drunk and Broken Hearted,3.9873333333333334,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 15:57:00,Passenger,Nothing Aches Like a Broken Heart,4.270883333333333,Tuesday,20,15,2021-07-20 00:00:00
2021-07-20 16:01:00,Passenger,The Long Road,3.8699833333333333,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:05:00,Passenger,Life's for the Living,4.559333333333333,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:09:00,Passenger,Setting Suns - Live from Spotify London,4.193416666666667,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:13:00,Passenger,Anywhere,3.6034333333333333,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:16:00,Passenger,What You're Thinking,2.9102166666666665,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:19:00,Passenger,Holes,3.5528833333333334,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:23:00,Passenger,Catch in the Dark,3.4817666666666667,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:26:00,Passenger,I See Love,3.088216666666667,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:31:00,Passenger,Travelling Alone,5.078833333333334,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:34:00,Passenger,Fear of Fear,2.9783,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:38:00,Passenger,Young as the Morning Old as the Sea,3.43485,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:41:00,Passenger,Heart To Love,3.294433333333333,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:44:00,Passenger,The Boy Who Cried Wolf,3.2552166666666666,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:49:00,Passenger,Ghost Town,5.222700000000001,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:53:00,Passenger,Eagle Bear Buffalo,3.4042166666666662,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 16:57:00,Passenger,Heart's on Fire,4.219333333333333,Tuesday,20,16,2021-07-20 00:00:00
2021-07-20 17:02:00,Passenger,To Be Free,4.7968,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:05:00,Passenger,I'll Be Your Man,3.1897666666666664,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:08:00,Passenger,Let's Go,3.2453166666666666,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:12:00,Passenger,Fast Car (Cover),3.9302,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:15:00,Passenger,Why Can't I Change,3.1888666666666667,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:19:00,Passenger,Beautiful Birds (feat. Birdy),3.5617666666666663,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:22:00,Passenger,He Leaves You Cold,3.3613333333333335,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:25:00,Passenger,Runaway,3.1724,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:29:00,Passenger,Shape of Love,3.1408833333333335,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:32:00,Passenger,Rolling Stone,3.3795166666666665,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:35:00,Passenger,A Kindly Reminder,2.72275,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:40:00,Passenger,Hotel California (Cover),4.749516666666667,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:44:00,Passenger,When We Were Young,4.673566666666667,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:48:00,Passenger,Whispers,4.033833333333333,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 17:53:00,Passenger,Lanterns - Live from Spotify London,4.796433333333334,Tuesday,20,17,2021-07-20 00:00:00
2021-07-20 18:10:00,Passenger,All the Little Lights,2.5223,Tuesday,20,18,2021-07-20 00:00:00
2021-07-20 18:48:00,Fleet Foxes,Can I Believe You,4.069766666666667,Tuesday,20,18,2021-07-20 00:00:00
2021-07-20 18:52:00,Fleet Foxes,Mykonos,4.588433333333333,Tuesday,20,18,2021-07-20 00:00:00
2021-07-20 18:55:00,Fleet Foxes,White Winter Hymnal,2.4504333333333337,Tuesday,20,18,2021-07-20 00:00:00
2021-07-20 18:58:00,Fleet Foxes,"If You Need To, Keep Time on Me",3.5084333333333335,Tuesday,20,18,2021-07-20 00:00:00
2021-07-20 19:02:00,Fleet Foxes,Sunblind,4.226883333333333,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:07:00,Fleet Foxes,On Another Ocean (January / June),4.38955,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:10:00,Fleet Foxes,Maestranza,3.0562166666666664,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:15:00,Fleet Foxes,Helplessness Blues,5.056433333333334,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:19:00,Fleet Foxes,A Long Way Past The Past,3.9944333333333333,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:23:00,Fleet Foxes,Blue Ridge Mountains,4.429550000000001,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:28:00,Fleet Foxes,Jara,4.155333333333333,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:33:00,Fleet Foxes,Ragged Wood,5.120216666666667,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:36:00,Fleet Foxes,Tiger Mountain Peasant Song,3.4828833333333336,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:39:00,Fleet Foxes,"- Naiads, Cassadies",3.176,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:43:00,Fleet Foxes,Montezuma,3.610066666666667,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:47:00,Fleet Foxes,Featherweight,3.846883333333333,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 19:52:00,Fleet Foxes,Fool's Errand,4.806883333333333,Tuesday,20,19,2021-07-20 00:00:00
2021-07-20 20:00:00,Fleet Foxes,Third of May / Ōdaigahara,8.757100000000001,Tuesday,20,20,2021-07-20 00:00:00
2021-07-20 20:04:00,Fleet Foxes,I'm Not My Season,3.19,Tuesday,20,20,2021-07-20 00:00:00
2021-07-20 20:32:00,Fleet Foxes,The Shrine / An Argument,5.756216666666666,Tuesday,20,20,2021-07-20 00:00:00
